Observatory;Data_year;agglomeration;Zone_complementaire;Type_habitat;epoque_construction_homogene;anciennete_locataire_homogene;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B3500;2021;Agglomération de Vitré;;Appartement;4. Entre 1991-2005;;Appart 2P;6,3;6,3;8,6;10,3;11,5;8,4;319;345;399;470;500;403;48;110;310;Estimation directe
B3500;2021;Agglomération de Vitré;;Appartement;4. Entre 1991-2005;;Appart 3P;7,5;7,9;8;8,6;8,6;8,1;450;480;520;600;600;525;65;55;285;Estimation directe
B3500;2021;Agglomération de Vitré;;Appartement;4. Entre 1991-2005;;Appart 4P+;;;;;;;;;;;;;;24;;Estimation directe
B3500;2021;Agglomération de Vitré;;Appartement;4. Entre 1991-2005;1. Moins de 1 an;;6,7;7,6;8,6;9,8;11,4;8,5;395;473;515;530;600;506;60;81;;Estimation directe
B3500;2021;Agglomération de Vitré;;Appartement;4. Entre 1991-2005;2. 1 an et plus;;;;;;;;;;;;;;;121;;
B3500;2021;Agglomération de Vitré;;Appartement;5. Après 2005;;;7,1;7,3;7,9;9;10;8;427;450;508;557;580;508;63;107;575;Estimation directe
B3500;2021;Agglomération de Vitré;;Appartement;5. Après 2005;;Appart 1P;;;;;;;;;;;;;;2;;Estimation directe
B3500;2021;Agglomération de Vitré;;Appartement;5. Après 2005;;Appart 2P;;;;;;;;;;;;;;42;;Estimation directe
B3500;2021;Agglomération de Vitré;;Appartement;5. Après 2005;;Appart 3P;7,3;7,6;7,8;8;9,3;8;440;493;515;557;560;515;65;51;242;Estimation directe
B3500;2021;Agglomération de Vitré;;Appartement;5. Après 2005;;Appart 4P+;;;;;;;;;;;;;;12;;Estimation directe
B3500;2021;Agglomération de Vitré;;Appartement;5. Après 2005;1. Moins de 1 an;;;;;;;;;;;;;;;43;;Estimation directe
B3500;2021;Agglomération de Vitré;;Appartement;5. Après 2005;2. 1 an et plus;;;;;;;;;;;;;;;64;;
B3500;2021;Agglomération de Saint-Malo;;;;;;6,5;7,7;9,4;11,2;13;8,8;399;465;575;700;800;594;67;1207;7577;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;;;Maison 1-3P;6,1;7,3;8,5;11,2;12,8;8,5;370;400;567;630;700;546;64;60;650;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;;;Ensemble 4P+;5,4;6,8;7,8;8,9;9,6;7,6;575;650;730;800;1035;756;99;261;2572;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;;;Maison 4P+;5,4;6,3;7,5;8,4;9,1;7,2;600;650;735;800;980;750;104;195;1915;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;;;Appart 1P;11,1;11,6;14,3;18,2;21,7;13,9;265;300;351;400;453;354;25;89;478;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;;;Appart 2P;9,6;10,3;11,3;12,4;14,4;11,4;379;420;460;489;540;462;40;463;2079;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;;;Appart 3P;7,3;7,8;9,2;10,4;11;9,1;483;510;600;650;700;598;66;334;1798;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;;;Appart 4P+;7,2;7,9;9,1;9,6;12,6;9,1;510;600;717;858;1200;771;85;66;657;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;;;Ensemble 1P;11,1;11,9;14;18,2;21,7;13,9;265;300;362;391;442;355;26;91;485;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;;;Ensemble 2P;9,3;10,2;11,2;12,4;14,2;11,4;375;420;459;490;542;460;40;474;2208;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;;;Ensemble 3P;7;7,7;8,9;10,3;11,2;8,9;470;510;590;650;703;594;67;381;2313;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;;1. Moins de 1 an;;7,3;7,9;9,7;11,6;13,4;9,1;382;450;560;680;800;585;64;457;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;;1. Moins de 1 an;Ensemble 4P+;4,8;7,3;8,1;8,9;9,4;7,7;634;665;717;850;1025;772;100;79;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;;1. Moins de 1 an;Ensemble 1P;;;;;;;;;;;;;;29;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;;1. Moins de 1 an;Ensemble 2P;9,6;10,6;11,6;12,5;13,5;11,6;365;434;450;500;550;459;40;200;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;;1. Moins de 1 an;Ensemble 3P;7,3;7,8;9;10,4;11,3;9,1;480;514;602;670;715;602;66;149;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;;2. 1 an et plus;;6,2;7,6;9,2;11,1;12,8;8,7;400;470;575;700;800;598;69;750;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;;2. 1 an et plus;Ensemble 4P+;;;;;;;;;;;;;;182;;
B3500;2021;Agglomération de Saint-Malo;;;;2. 1 an et plus;Ensemble 1P;;;;;;;;;;;;;;62;;
B3500;2021;Agglomération de Saint-Malo;;;;2. 1 an et plus;Ensemble 2P;;;;;;;;;;;;;;274;;
B3500;2021;Agglomération de Saint-Malo;;;;2. 1 an et plus;Ensemble 3P;;;;;;;;;;;;;;232;;
B3500;2021;Agglomération de Saint-Malo;;;1. Avant 1946;;;6,3;7,6;9,3;11,1;13,4;8,7;368;430;507;630;747;547;63;212;1395;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;1. Avant 1946;;Ensemble 4P+;;;;;;;;;;;;;;45;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;1. Avant 1946;;Ensemble 1P;;;;;;;;;;;;;;21;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;1. Avant 1946;;Ensemble 2P;8,7;9,8;11;12,5;19;11,5;320;375;430;475;514;422;37;69;351;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;1. Avant 1946;;Ensemble 3P;6,3;7,7;8,3;10,4;11,8;8,7;409;478;539;671;784;582;67;77;442;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;1. Avant 1946;1. Moins de 1 an;;7,2;8,2;9,6;12,2;12,7;9;367;420;490;680;710;552;61;75;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;1. Avant 1946;2. 1 an et plus;;;;;;;;;;;;;;;137;;
B3500;2021;Agglomération de Saint-Malo;;;2. Entre 1946-1970;;;6,1;7,9;9,8;12;15;8,9;353;427;574;727;900;597;67;106;1359;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;2. Entre 1946-1970;;Ensemble 4P+;;;;;;;;;;;;;;28;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;2. Entre 1946-1970;;Ensemble 1P;;;;;;;;;;;;;;11;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;2. Entre 1946-1970;;Ensemble 2P;;;;;;;;;;;;;;29;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;2. Entre 1946-1970;;Ensemble 3P;;;;;;;;;;;;;;38;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;2. Entre 1946-1970;1. Moins de 1 an;;;;;;;;;;;;;;;31;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;2. Entre 1946-1970;2. 1 an et plus;;;;;;;;;;;;;;;75;;
B3500;2021;Agglomération de Saint-Malo;;;3. Entre 1971-1990;;;7,3;8,2;10;12,6;15,2;9,7;390;449;546;714;858;605;62;140;1415;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;3. Entre 1971-1990;;Ensemble 4P+;;;;;;;;;;;;;;28;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;3. Entre 1971-1990;;Ensemble 1P;;;;;;;;;;;;;;26;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;3. Entre 1971-1990;;Ensemble 2P;8,7;10,3;11,7;13,5;15,8;11,6;406;426;463;507;790;503;43;58;455;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;3. Entre 1971-1990;;Ensemble 3P;;;;;;;;;;;;;;28;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;3. Entre 1971-1990;1. Moins de 1 an;;;;;;;;;;;;;;;32;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;3. Entre 1971-1990;2. 1 an et plus;;;;;;;;;;;;;;;108;;
B3500;2021;Agglomération de Saint-Malo;;;4. Entre 1991-2005;;;6,1;7,3;8,3;10,8;12,6;8,1;425;500;580;740;866;622;77;144;1161;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;4. Entre 1991-2005;;Ensemble 4P+;;;;;;;;;;;;;;41;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;4. Entre 1991-2005;;Ensemble 1P;;;;;;;;;;;;;;12;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;4. Entre 1991-2005;;Ensemble 2P;;;;;;;;;;;;;;41;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;4. Entre 1991-2005;;Ensemble 3P;7,1;7,7;8,9;10,2;11,2;8,8;470;555;580;598;671;573;65;50;353;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;4. Entre 1991-2005;1. Moins de 1 an;;;;;;;;;;;;;;;45;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;4. Entre 1991-2005;2. 1 an et plus;;;;;;;;;;;;;;;99;;
B3500;2021;Agglomération de Saint-Malo;;;5. Après 2005;;;6,8;7,9;9,5;10,9;12;8,7;440;488;621;717;800;618;71;605;2247;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;5. Après 2005;;Ensemble 4P+;5,5;6,9;7,8;9;9,3;7,5;590;660;750;800;884;738;98;119;676;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;5. Après 2005;;Ensemble 1P;;;;;;;;;;;;;;21;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;5. Après 2005;;Ensemble 2P;9,9;10,5;11,2;11,8;12,8;11,2;418;450;470;500;533;474;42;277;722;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;5. Après 2005;;Ensemble 3P;7,8;8,8;9,8;10,6;11;9,6;510;590;625;661;686;619;64;188;717;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;5. Après 2005;1. Moins de 1 an;;7,3;8;10;11,5;12,3;9,2;447;497;600;680;800;613;66;274;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;;5. Après 2005;2. 1 an et plus;;;;;;;;;;;;;;;331;;
B3500;2021;Agglomération de Saint-Malo;;Maison;;;;5,4;6,3;7,7;8,7;10;7,4;472;600;700;800;900;699;94;255;2565;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;;;Maison 1-3P;6,1;7,3;8,5;11,2;12,8;8,5;370;400;567;630;700;546;64;60;650;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;;;Maison 4P+;5,4;6,3;7,5;8,4;9,1;7,2;600;650;735;800;980;750;104;195;1915;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;;1. Moins de 1 an;;5,4;7,3;7,8;8,9;9,3;7,6;514;595;700;800;940;719;94;81;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;;1. Moins de 1 an;Maison 1-3P;;;;;;;;;;;;;;24;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;;1. Moins de 1 an;Maison 4P+;4,8;7,2;7,9;8,9;9,3;7,4;665;700;780;850;1000;798;107;57;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;;2. 1 an et plus;;;;;;;;;;;;;;;174;;
B3500;2021;Agglomération de Saint-Malo;;Maison;;2. 1 an et plus;Maison 1-3P;;;;;;;;;;;;;;36;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;;2. 1 an et plus;Maison 4P+;;;;;;;;;;;;;;138;;
B3500;2021;Agglomération de Saint-Malo;;Maison;1. Avant 1946;;;5,3;6,1;7,5;8,9;11,8;7,3;400;520;620;703;863;621;85;52;618;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;1. Avant 1946;;Maison 1-3P;;;;;;;;;;;;;;24;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;1. Avant 1946;;Maison 4P+;;;;;;;;;;;;;;28;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;1. Avant 1946;1. Moins de 1 an;;;;;;;;;;;;;;;16;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;1. Avant 1946;2. 1 an et plus;;;;;;;;;;;;;;;36;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;2. Entre 1946-1970;;;;;;;;;;;;;;;;18;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;2. Entre 1946-1970;;Maison 1-3P;;;;;;;;;;;;;;4;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;2. Entre 1946-1970;;Maison 4P+;;;;;;;;;;;;;;14;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;2. Entre 1946-1970;1. Moins de 1 an;;;;;;;;;;;;;;;5;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;2. Entre 1946-1970;2. 1 an et plus;;;;;;;;;;;;;;;13;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;3. Entre 1971-1990;;;;;;;;;;;;;;;;27;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;3. Entre 1971-1990;;Maison 1-3P;;;;;;;;;;;;;;6;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;3. Entre 1971-1990;;Maison 4P+;;;;;;;;;;;;;;21;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;3. Entre 1971-1990;1. Moins de 1 an;;;;;;;;;;;;;;;9;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;3. Entre 1971-1990;2. 1 an et plus;;;;;;;;;;;;;;;18;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;4. Entre 1991-2005;;;;;;;;;;;;;;;;40;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;4. Entre 1991-2005;;Maison 1-3P;;;;;;;;;;;;;;6;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;4. Entre 1991-2005;;Maison 4P+;;;;;;;;;;;;;;34;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;4. Entre 1991-2005;1. Moins de 1 an;;;;;;;;;;;;;;;14;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;4. Entre 1991-2005;2. 1 an et plus;;;;;;;;;;;;;;;26;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;5. Après 2005;;;5,5;6,8;7,8;8,9;9,3;7,4;590;660;715;790;838;720;97;118;662;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;5. Après 2005;;Maison 1-3P;;;;;;;;;;;;;;20;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;5. Après 2005;;Maison 4P+;;;;;;;;;;;;;;98;;
B3500;2021;Agglomération de Saint-Malo;;Maison;5. Après 2005;1. Moins de 1 an;;;;;;;;;;;;;;;37;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Maison;5. Après 2005;2. 1 an et plus;;;;;;;;;;;;;;;81;;
B3500;2021;Agglomération de Saint-Malo;;Appartement;;;;7,7;8,9;10,4;12;14,1;10;375;440;500;625;733;541;54;952;5012;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;;;Appart 1P;11,1;11,6;14,3;18,2;21,7;13,9;265;300;351;400;453;354;25;89;478;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;;;Appart 2P;9,6;10,3;11,3;12,4;14,4;11,4;379;420;460;489;540;462;40;463;2079;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;;;Appart 3P;7,3;7,8;9,2;10,4;11;9,1;483;510;600;650;700;598;66;334;1798;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;;;Appart 4P+;7,2;7,9;9,1;9,6;12,6;9,1;510;600;717;858;1200;771;85;66;657;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;;1. Moins de 1 an;;7,7;9,1;10,7;12,2;14,3;10,2;330;440;504;630;695;530;52;376;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;;1. Moins de 1 an;Appart 1P;;;;;;;;;;;;;;29;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;;1. Moins de 1 an;Appart 2P;9,6;10,5;11,6;12,5;13,4;11,5;365;434;450;500;542;458;40;197;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;;1. Moins de 1 an;Appart 3P;7,3;7,9;9,5;10,5;11,8;9,4;500;550;625;680;750;620;66;128;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;;1. Moins de 1 an;Appart 4P+;;;;;;;;;;;;;;22;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;;2. 1 an et plus;;;;;;;;;;;;;;;576;;
B3500;2021;Agglomération de Saint-Malo;;Appartement;;2. 1 an et plus;Appart 1P;11,1;11,9;13,2;18,2;18,4;13,8;300;315;353;391;400;355;26;60;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;;2. 1 an et plus;Appart 2P;9,2;10,2;11,1;12,1;15,8;11,4;382;420;462;482;534;463;41;266;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;;2. 1 an et plus;Appart 3P;7,5;7,7;8,9;10,2;10,9;8,9;470;500;584;635;681;588;66;206;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;;2. 1 an et plus;Appart 4P+;;;;;;;;;;;;;;44;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;1. Avant 1946;;;7,7;8,2;10,2;11,8;15,6;9,9;340;414;475;575;680;509;51;160;776;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;1. Avant 1946;;Appart 1P;;;;;;;;;;;;;;20;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;1. Avant 1946;;Appart 2P;9,1;10,2;11;12,5;19;11,7;320;375;430;475;500;425;36;61;285;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;1. Avant 1946;;Appart 3P;7,4;7,7;8,1;10,4;11,4;9;453;500;519;668;700;570;64;62;267;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;1. Avant 1946;;Appart 4P+;;;;;;;;;;;;;;17;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;1. Avant 1946;1. Moins de 1 an;;7,8;8,4;10,8;12,2;12,7;10;325;420;450;600;680;516;51;59;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;1. Avant 1946;2. 1 an et plus;;;;;;;;;;;;;;;101;;
B3500;2021;Agglomération de Saint-Malo;;Appartement;2. Entre 1946-1970;;;6,8;8,8;10;12,8;15;9,5;300;421;531;647;774;545;57;88;966;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;2. Entre 1946-1970;;Appart 1P;;;;;;;;;;;;;;11;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;2. Entre 1946-1970;;Appart 2P;;;;;;;;;;;;;;28;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;2. Entre 1946-1970;;Appart 3P;;;;;;;;;;;;;;35;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;2. Entre 1946-1970;;Appart 4P+;;;;;;;;;;;;;;14;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;2. Entre 1946-1970;1. Moins de 1 an;;;;;;;;;;;;;;;26;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;2. Entre 1946-1970;2. 1 an et plus;;;;;;;;;;;;;;;62;;
B3500;2021;Agglomération de Saint-Malo;;Appartement;3. Entre 1971-1990;;;7,7;8,7;11,1;12,6;15,8;10,7;376;420;500;650;817;572;53;113;936;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;3. Entre 1971-1990;;Appart 1P;;;;;;;;;;;;;;26;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;3. Entre 1971-1990;;Appart 2P;8,4;10,3;11,7;13,5;15,8;11,6;406;426;463;507;790;502;43;57;431;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;3. Entre 1971-1990;;Appart 3P;;;;;;;;;;;;;;23;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;3. Entre 1971-1990;;Appart 4P+;;;;;;;;;;;;;;7;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;3. Entre 1971-1990;1. Moins de 1 an;;;;;;;;;;;;;;;23;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;3. Entre 1971-1990;2. 1 an et plus;;;;;;;;;;;;;;;90;;
B3500;2021;Agglomération de Saint-Malo;;Appartement;4. Entre 1991-2005;;;7,3;8,4;9,6;12,1;16,3;9,6;350;438;507;594;683;525;55;104;747;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;4. Entre 1991-2005;;Appart 1P;;;;;;;;;;;;;;12;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;4. Entre 1991-2005;;Appart 2P;;;;;;;;;;;;;;40;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;4. Entre 1991-2005;;Appart 3P;;;;;;;;;;;;;;45;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;4. Entre 1991-2005;;Appart 4P+;;;;;;;;;;;;;;7;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;4. Entre 1991-2005;1. Moins de 1 an;;;;;;;;;;;;;;;31;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;4. Entre 1991-2005;2. 1 an et plus;;;;;;;;;;;;;;;73;;
B3500;2021;Agglomération de Saint-Malo;;Appartement;5. Après 2005;;;8,2;9,6;10,5;11,5;12,3;10,2;430;470;515;630;715;555;55;487;1586;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;5. Après 2005;;Appart 1P;;;;;;;;;;;;;;20;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;5. Après 2005;;Appart 2P;9,9;10,5;11,2;11,8;12,8;11,2;418;450;470;500;533;474;42;277;715;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;5. Après 2005;;Appart 3P;8,2;8,9;9,9;10,6;11;9,7;510;590;625;650;690;617;63;169;633;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;5. Après 2005;;Appart 4P+;;;;;;;;;;;;;;21;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;5. Après 2005;1. Moins de 1 an;;7,3;9,9;10,7;11,7;12,8;10,3;435;470;510;640;705;550;54;237;;Estimation directe
B3500;2021;Agglomération de Saint-Malo;;Appartement;5. Après 2005;2. 1 an et plus;;;;;;;;;;;;;;;250;;
B5600;2021;Golfe du Morbihan - Vannes Agglomération;;;;;;7,2;8,1;9,3;10,6;12,4;8,9;366;435;560;733;920;612;69;3449;17490;Estimation directe
B5600;2021;Golfe du Morbihan - Vannes Agglomération;;;;;Maison 1-3P;7,2;8,4;9,7;10,9;12,5;9,5;415;500;600;650;790;596;63;156;1403;Estimation directe
B5600;2021;Golfe du Morbihan - Vannes Agglomération;;;;;Ensemble 4P+;6,4;7,3;8,1;9,1;10;8,1;610;699;790;950;1200;850;105;870;6041;Estimation directe
B5600;2021;Golfe du Morbihan - Vannes Agglomération;;;;;Maison 4P+;6,7;7,3;8,1;9,1;10;8,1;662;720;823;982;1200;887;109;667;4915;Estimation directe
B5600;2021;Golfe du Morbihan - Vannes Agglomération;;;;;Appart 1P;9,7;11,1;12,7;14,8;16,5;12,4;280;300;332;374;400;339;27;429;1699;Estimation directe
B5600;2021;Golfe du Morbihan - Vannes Agglomération;;;;;Appart 2P;8,3;9,3;10,2;11,1;12,5;10;351;400;434;460;500;433;43;1163;4685;Estimation directe
B5600;2021;Golfe du Morbihan - Vannes Agglomération;;;;;Appart 3P;7,7;8,5;9,1;9,8;10,7;9,1;472;520;561;620;699;579;64;831;3662;Estimation directe
B5600;2021;Golfe du Morbihan - Vannes Agglomération;;;;;Appart 4P+;5,5;7,1;8,2;9;9,9;7,8;470;600;665;735;913;688;88;203;1126;Estimation directe
B5600;2021;Golfe du Morbihan - Vannes Agglomération;;;;;Ensemble 1P;9,7;11,1;12,6;14,8;16,5;12,3;280;299;332;375;400;340;28;432;1718;Estimation directe
B5600;2021;Golfe du Morbihan - Vannes Agglomération;;;;;Ensemble 2P;8,4;9,3;10,2;11,2;12,5;10;360;400;435;460;504;434;43;1198;4923;Estimation directe
B5600;2021;Golfe du Morbihan - Vannes Agglomération;;;;;Ensemble 3P;7,5;8,4;9,2;10;10,9;9,1;485;528;577;635;750;593;65;949;4807;Estimation directe
B5600;2021;Golfe du Morbihan - Vannes Agglomération;;;;1. Moins de 1 an;;7,5;8,6;9,8;11,3;13,2;9,5;350;433;570;800;1050;647;68;929;;Estimation directe
B5600;2021;Golfe du Morbihan - Vannes Agglomération;;;;1. Moins de 1 an;Ensemble 4P+;7,1;7,5;8,4;9,7;10,9;8,7;640;701;895;1100;1400;940;108;211;;Estimation directe
B5600;2021;Golfe du Morbihan - Vannes Agglomération;;;;1. Moins de 1 an;Ensemble 1P;10,5;11,8;13;15;16,7;12,6;280;300;340;375;400;339;27;171;;Estimation directe
B5600;2021;Golfe du Morbihan - Vannes Agglomération;;;;1. Moins de 1 an;Ensemble 2P;9,2;9,6;10,4;11,3;13,1;10,4;380;412;440;480;510;445;43;309;;Estimation directe
B5600;2021;Golfe du Morbihan - Vannes Agglomération;;;;1. Moins de 1 an;Ensemble 3P;8,3;8,9;9,7;10,6;11,8;9,8;505;550;600;650;840;629;64;238;;Estimation directe
B5600;2021;Golfe du Morbihan - Vannes Agglomération;;;;2. 1 an et plus;;7;7,9;9;10,2;11,7;8,6;370;437;555;720;884;596;69;2520;;Estimation directe
B5600;2021;Golfe du Morbihan - Vannes Agglomération;;;;2. 1 an et plus;Ensemble 4P+;6,3;7,2;8;8,7;9,6;7,8;600;689;761;900;1055;811;104;659;;Estimation directe
B5600;2021;Golfe du Morbihan - Vannes Agglomération;;;;2. 1 an et plus;Ensemble 1P;9,4;10,5;12,3;14,3;16,1;12,1;278;298;329;367;408;340;28;261;;Estimation directe
