annee;ROME;rome_label;cbassin;lib_bassin_bmo19;oee;defm_abc;ind_tension_d
2020;J1502;Coordination de services médicaux ou paramédicaux;1125;Seine-Aval;2;1;5
2020;J1505;Soins infirmiers spécialisés en prévention;1125;Seine-Aval;1;1;5
2020;J1506;Soins infirmiers généralistes;1125;Seine-Aval;8;3;5
2020;J1507;Soins infirmiers spécialisés en puériculture;1125;Seine-Aval;1;1;5
2020;K1104;Psychologie;1125;Seine-Aval;1;1;2
2020;K1201;Action sociale;1125;Seine-Aval;2;1;5
2020;K1202;Éducation de jeunes enfants;1125;Seine-Aval;1;2;5
2020;K1203;Encadrement technique en insertion professionnelle;1125;Seine-Aval;1;1;5
2020;K1204;Médiation sociale et facilitation de la vie en société;1125;Seine-Aval;2;1;5
2020;K1206;Intervention socioculturelle;1125;Seine-Aval;2;1;1
2020;K1207;Intervention socioéducative;1125;Seine-Aval;3;1;5
2020;K1301;Accompagnement médicosocial;1125;Seine-Aval;1;8;5
2020;K1302;Assistance auprès d'adultes;1125;Seine-Aval;2;55;5
2020;K1303;Assistance auprès d'enfants;1125;Seine-Aval;8;1;5
2020;K1304;Services domestiques;1125;Seine-Aval;4;59;5
2020;K1305;Intervention sociale et familiale;1125;Seine-Aval;2;1;5
2020;K1903;Défense et conseil juridique;1125;Seine-Aval;1;2;1
2020;K2104;Éducation et surveillance au sein d'établissements d'enseignement;1125;Seine-Aval;1;27;5
2020;K2105;Enseignement artistique;1125;Seine-Aval;4;1;1
2020;K2106;Enseignement des écoles;1125;Seine-Aval;3;4;5
2020;K2107;Enseignement général du second degré;1125;Seine-Aval;1;1;5
2020;K2110;Formation en conduite de véhicules;1125;Seine-Aval;4;2;5
2020;K2111;Formation professionnelle;1125;Seine-Aval;1;1;4
2020;K2204;Nettoyage de locaux;1125;Seine-Aval;2;6;1
2020;K2301;Distribution et assainissement d'eau;1125;Seine-Aval;5;1;2
2020;K2303;Nettoyage des espaces urbains;1125;Seine-Aval;2;4;1
2020;K2304;Revalorisation de produits industriels;1125;Seine-Aval;2;1;1
2020;K2501;Gardiennage de locaux;1125;Seine-Aval;3;7;1
2020;K2502;Management de sécurité privée;1125;Seine-Aval;1;1;5
2020;K2503;Sécurité et surveillance privées;1125;Seine-Aval;9;42;5
2020;L1302;Production et administration spectacle, cinéma et audiovisuel;1125;Seine-Aval;1;1;1
2020;L1506;Machinerie spectacle;1125;Seine-Aval;79;1;1
2020;L1508;Prise de son et sonorisation;1125;Seine-Aval;1;1;1
2020;M1101;Achats;1125;Seine-Aval;4;3;1
2020;M1202;Audit et contrôle comptables et financiers;1125;Seine-Aval;1;3;5
2020;M1203;Comptabilité;1125;Seine-Aval;2;1;4
2020;M1204;Contrôle de gestion;1125;Seine-Aval;2;7;4
2020;M1205;Direction administrative et financière;1125;Seine-Aval;1;3;3
2020;M1206;Management de groupe ou de service comptable;1125;Seine-Aval;1;1;5
2020;M1401;Conduite d'enquêtes;1125;Seine-Aval;23;1;1
2020;M1402;Conseil en organisation et management d'entreprise;1125;Seine-Aval;2;6;4
2020;M1403;Études et prospectives socio-économiques;1125;Seine-Aval;17;1;4
2020;M1501;Assistanat en ressources humaines;1125;Seine-Aval;2;12;1
2020;M1502;Développement des ressources humaines;1125;Seine-Aval;1;10;3
2020;M1503;Management des ressources humaines;1125;Seine-Aval;2;3;2
2020;M1601;Accueil et renseignements;1125;Seine-Aval;5;38;1
2020;M1602;Opérations administratives;1125;Seine-Aval;3;1;1
2020;M1603;Distribution de documents;1125;Seine-Aval;4;4;3
2020;M1604;Assistanat de direction;1125;Seine-Aval;2;14;1
2020;M1605;Assistanat technique et administratif;1125;Seine-Aval;1;4;1
2020;M1606;Saisie de données;1125;Seine-Aval;16;1;1
2020;M1607;Secrétariat;1125;Seine-Aval;8;32;1
2020;M1608;Secrétariat comptable;1125;Seine-Aval;1;1;1
2020;M1609;Secrétariat et assistanat médical ou médico-social;1125;Seine-Aval;1;5;1
2020;M1704;Management relation clientèle;1125;Seine-Aval;5;5;1
2020;M1705;Marketing;1125;Seine-Aval;1;1;1
2020;M1707;Stratégie commerciale;1125;Seine-Aval;3;7;1
2020;M1801;Administration de systèmes d'information;1125;Seine-Aval;1;2;3
2020;M1802;Expertise et support en systèmes d'information;1125;Seine-Aval;2;6;5
2020;M1803;Direction des systèmes d'information;1125;Seine-Aval;1;13;4
2020;M1804;Études et développement de réseaux de télécoms;1125;Seine-Aval;1;1;3
2020;M1805;Études et développement informatique;1125;Seine-Aval;1;24;5
2020;M1806;Conseil et maîtrise d'ouvrage en systèmes d'information;1125;Seine-Aval;1;10;5
2020;M1810;Production et exploitation de systèmes d'information;1125;Seine-Aval;1;3;2
2020;N1101;Conduite d'engins de déplacement des charges;1125;Seine-Aval;1;36;3
2020;N1103;Magasinage et préparation de commandes;1125;Seine-Aval;1;46;3
2020;N1105;Manutention manuelle de charges;1125;Seine-Aval;1;23;3
2020;N1302;Direction de site logistique;1125;Seine-Aval;4;1;4
2020;N1303;Intervention technique d'exploitation logistique;1125;Seine-Aval;4;12;5
2020;N4101;Conduite de transport de marchandises sur longue distance;1125;Seine-Aval;4;22;5
2020;N4102;Conduite de transport de particuliers;1125;Seine-Aval;3;10;5
2020;N4103;Conduite de transport en commun sur route;1125;Seine-Aval;10;3;1
2020;N4104;Courses et livraisons express;1125;Seine-Aval;1;1;3
2020;N4105;Conduite et livraison par tournées sur courte distance;1125;Seine-Aval;2;42;3
2020;A1203;Entretien des espaces verts;4444;SELESTAT;1;1;2
2020;A1401;Aide agricole de production fruitière ou viticole;4444;SELESTAT;7;5;5
2020;A1405;Arboriculture et viticulture;4444;SELESTAT;3;2;1
2020;A1414;Horticulture et maraîchage;4444;SELESTAT;10;3;5
2020;D1101;Boucherie;4444;SELESTAT;1;1;5
2020;D1102;Boulangerie - viennoiserie;4444;SELESTAT;1;2;5
2020;D1106;Vente en alimentation;4444;SELESTAT;3;3;4
2020;D1212;Vente en décoration et équipement du foyer;4444;SELESTAT;2;3;1
2020;D1214;Vente en habillement et accessoires de la personne;4444;SELESTAT;1;2;1
2020;D1401;Assistanat commercial;4444;SELESTAT;1;1;2
2020;D1402;Relation commerciale grands comptes et entreprises;4444;SELESTAT;1;1;1
2020;D1407;Relation technico-commerciale;4444;SELESTAT;1;1;5
2020;D1505;Personnel de caisse;4444;SELESTAT;1;1;2
2020;D1507;Mise en rayon libre-service;4444;SELESTAT;2;1;3
2020;F1602;Électricité bâtiment;4444;SELESTAT;1;1;5
2020;F1603;Installation d'équipements sanitaires et thermiques;4444;SELESTAT;2;3;5
2020;F1604;Montage d'agencements;4444;SELESTAT;3;1;5
2020;F1606;Peinture en bâtiment;4444;SELESTAT;1;5;5
2020;F1607;Pose de fermetures menuisées;4444;SELESTAT;1;2;5
2020;F1608;Pose de revêtements rigides;4444;SELESTAT;7;1;5
2020;F1610;Pose et restauration de couvertures;4444;SELESTAT;2;1;5
2020;F1703;Maçonnerie;4444;SELESTAT;1;6;5
2020;G1203;Animation de loisirs auprès d'enfants ou d'adolescents;4444;SELESTAT;1;1;2
2020;G1501;Personnel d'étage;4444;SELESTAT;2;9;5
2020;G1602;Personnel de cuisine;4444;SELESTAT;7;1;5
2020;G1603;Personnel polyvalent en restauration;4444;SELESTAT;1;2;5
2020;G1605;Plonge en restauration;4444;SELESTAT;1;1;5
2020;G1703;Réception en hôtellerie;4444;SELESTAT;4;1;5
2020;G1803;Service en restauration;4444;SELESTAT;6;1;5
2020;H1206;Management et ingénierie études, recherche et développement industriel;4444;SELESTAT;28;1;5
2020;H2102;Conduite d'équipement de production alimentaire;4444;SELESTAT;5;9;1
2020;H2206;Réalisation de menuiserie bois et tonnellerie;4444;SELESTAT;1;1;5
2020;H2909;Montage-assemblage mécanique;4444;SELESTAT;1;1;2
2020;H3301;Conduite d'équipement de conditionnement;4444;SELESTAT;6;1;1
2020;H3302;Opérations manuelles d'assemblage, tri ou emballage;4444;SELESTAT;1;3;1
2020;I1604;Mécanique automobile et entretien de véhicules;4444;SELESTAT;3;2;5
2020;J1301;Personnel polyvalent des services hospitaliers;4444;SELESTAT;2;1;2
2020;J1501;Soins d'hygiène, de confort du patient;4444;SELESTAT;1;1;5
2020;K1207;Intervention socioéducative;4444;SELESTAT;8;1;4
2020;K1301;Accompagnement médicosocial;4444;SELESTAT;1;1;5
2020;K1302;Assistance auprès d'adultes;4444;SELESTAT;11;1;5
2020;K1304;Services domestiques;4444;SELESTAT;8;2;5
2020;K2204;Nettoyage de locaux;4444;SELESTAT;2;1;3
2020;K2503;Sécurité et surveillance privées;4444;SELESTAT;1;1;1
2020;M1203;Comptabilité;4444;SELESTAT;2;1;3
2020;M1607;Secrétariat;4444;SELESTAT;1;6;1
2020;N1101;Conduite d'engins de déplacement des charges;4444;SELESTAT;2;4;1
2020;N1103;Magasinage et préparation de commandes;4444;SELESTAT;1;1;1
2020;N1105;Manutention manuelle de charges;4444;SELESTAT;1;1;1
2020;N4101;Conduite de transport de marchandises sur longue distance;4444;SELESTAT;19;1;5
2020;N4103;Conduite de transport en commun sur route;4444;SELESTAT;1;2;5
2020;N4105;Conduite et livraison par tournées sur courte distance;4444;SELESTAT;1;2;2
2020;A1203;Entretien des espaces verts;2712;SENS;1;2;1
2020;A1414;Horticulture et maraîchage;2712;SENS;1;2;2
2020;D1202;Coiffure;2712;SENS;1;2;4
2020;D1214;Vente en habillement et accessoires de la personne;2712;SENS;2;1;1
2020;D1401;Assistanat commercial;2712;SENS;2;1;3
2020;D1402;Relation commerciale grands comptes et entreprises;2712;SENS;12;1;4
2020;D1407;Relation technico-commerciale;2712;SENS;16;1;5
2020;D1505;Personnel de caisse;2712;SENS;4;2;1
2020;D1507;Mise en rayon libre-service;2712;SENS;10;1;1
2020;F1302;Conduite d'engins de terrassement et de carrière;2712;SENS;1;1;3
2020;F1603;Installation d'équipements sanitaires et thermiques;2712;SENS;1;1;5
2020;F1604;Montage d'agencements;2712;SENS;5;1;3
2020;F1607;Pose de fermetures menuisées;2712;SENS;1;1;4
2020;F1610;Pose et restauration de couvertures;2712;SENS;2;1;5
2020;F1703;Maçonnerie;2712;SENS;2;2;5
2020;F1704;Préparation du gros oeuvre et des travaux publics;2712;SENS;2;2;5
2020;G1203;Animation de loisirs auprès d'enfants ou d'adolescents;2712;SENS;2;1;1
2020;G1501;Personnel d'étage;2712;SENS;1;2;5
2020;G1602;Personnel de cuisine;2712;SENS;2;1;4
2020;G1603;Personnel polyvalent en restauration;2712;SENS;1;2;3
2020;G1803;Service en restauration;2712;SENS;1;1;5
2020;H2102;Conduite d'équipement de production alimentaire;2712;SENS;1;1;1
2020;H2206;Réalisation de menuiserie bois et tonnellerie;2712;SENS;30;1;3
2020;H2902;Chaudronnerie - tôlerie;2712;SENS;1;1;5
2020;H2909;Montage-assemblage mécanique;2712;SENS;1;1;4
2020;H2913;Soudage manuel;2712;SENS;1;1;5
2020;H3302;Opérations manuelles d'assemblage, tri ou emballage;2712;SENS;3;4;2
2020;I1203;Maintenance des bâtiments et des locaux;2712;SENS;1;1;5
2020;I1401;Maintenance informatique et bureautique;2712;SENS;3;2;4
2020;I1604;Mécanique automobile et entretien de véhicules;2712;SENS;1;1;4
2020;J1301;Personnel polyvalent des services hospitaliers;2712;SENS;4;1;1
2020;J1501;Soins d'hygiène, de confort du patient;2712;SENS;1;1;5
2020;K1301;Accompagnement médicosocial;2712;SENS;1;1;5
2020;K1302;Assistance auprès d'adultes;2712;SENS;2;1;4
2020;K1304;Services domestiques;2712;SENS;11;2;3
2020;K2204;Nettoyage de locaux;2712;SENS;1;1;2
2020;K2503;Sécurité et surveillance privées;2712;SENS;1;3;1
2020;M1203;Comptabilité;2712;SENS;1;2;3
2020;M1501;Assistanat en ressources humaines;2712;SENS;2;1;3
2020;M1607;Secrétariat;2712;SENS;4;3;2
2020;N1101;Conduite d'engins de déplacement des charges;2712;SENS;4;2;1
2020;N1103;Magasinage et préparation de commandes;2712;SENS;5;1;1
2020;N1105;Manutention manuelle de charges;2712;SENS;2;1;1
2020;N4101;Conduite de transport de marchandises sur longue distance;2712;SENS;1;1;5
2020;N4103;Conduite de transport en commun sur route;2712;SENS;30;1;4
2020;N4105;Conduite et livraison par tournées sur courte distance;2712;SENS;1;1;5
2020;A1203;Entretien des espaces verts;7641;SETE;1;7;1
2020;A1404;Aquaculture;7641;SETE;2;2;1
2020;C1504;Transaction immobilière;7641;SETE;2;5;5
2020;D1101;Boucherie;7641;SETE;3;4;2
2020;D1102;Boulangerie - viennoiserie;7641;SETE;2;2;3
2020;D1104;Pâtisserie, confiserie, chocolaterie et glacerie;7641;SETE;4;1;3
2020;D1106;Vente en alimentation;7641;SETE;2;4;1
2020;D1202;Coiffure;7641;SETE;6;2;5
2020;D1208;Soins esthétiques et corporels;7641;SETE;5;6;5
2020;D1211;Vente en articles de sport et loisirs;7641;SETE;5;13;4
2020;D1214;Vente en habillement et accessoires de la personne;7641;SETE;1;21;4
2020;D1401;Assistanat commercial;7641;SETE;1;9;4
2020;D1402;Relation commerciale grands comptes et entreprises;7641;SETE;1;5;5
2020;D1403;Relation commerciale auprès de particuliers;7641;SETE;3;4;5
2020;D1407;Relation technico-commerciale;7641;SETE;2;3;2
2020;D1505;Personnel de caisse;7641;SETE;2;9;3
2020;D1507;Mise en rayon libre-service;7641;SETE;1;13;2
2020;F1302;Conduite d'engins de terrassement et de carrière;7641;SETE;0;3;5
2020;F1602;Électricité bâtiment;7641;SETE;3;3;5
2020;F1603;Installation d'équipements sanitaires et thermiques;7641;SETE;2;2;4
2020;F1607;Pose de fermetures menuisées;7641;SETE;2;3;3
2020;F1703;Maçonnerie;7641;SETE;6;4;5
2020;F1704;Préparation du gros oeuvre et des travaux publics;7641;SETE;1;8;5
2020;G1202;Animation d'activités culturelles ou ludiques;7641;SETE;2;3;1
2020;G1203;Animation de loisirs auprès d'enfants ou d'adolescents;7641;SETE;4;4;1
2020;G1204;Éducation en activités sportives;7641;SETE;1;5;1
2020;G1501;Personnel d'étage;7641;SETE;9;2;1
2020;G1601;Management du personnel de cuisine;7641;SETE;3;4;5
2020;G1602;Personnel de cuisine;7641;SETE;20;19;4
2020;G1603;Personnel polyvalent en restauration;7641;SETE;29;6;3
2020;G1604;Fabrication de crêpes ou pizzas;7641;SETE;11;1;4
2020;G1605;Plonge en restauration;7641;SETE;9;1;4
2020;G1703;Réception en hôtellerie;7641;SETE;9;7;1
2020;G1801;Café, bar brasserie;7641;SETE;5;6;4
2020;G1803;Service en restauration;7641;SETE;29;25;5
2020;H2102;Conduite d'équipement de production alimentaire;7641;SETE;6;3;5
2020;H2206;Réalisation de menuiserie bois et tonnellerie;7641;SETE;2;1;3
2020;I1203;Maintenance des bâtiments et des locaux;7641;SETE;6;14;1
2020;I1604;Mécanique automobile et entretien de véhicules;7641;SETE;1;4;5
2020;I1606;Réparation de carrosserie;7641;SETE;4;5;5
2020;J1301;Personnel polyvalent des services hospitaliers;7641;SETE;1;15;1
2020;J1501;Soins d'hygiène, de confort du patient;7641;SETE;4;7;3
2020;J1506;Soins infirmiers généralistes;7641;SETE;2;6;1
2020;K1206;Intervention socioculturelle;7641;SETE;2;8;1
2020;K1207;Intervention socioéducative;7641;SETE;3;2;2
2020;K1301;Accompagnement médicosocial;7641;SETE;2;1;3
2020;K1302;Assistance auprès d'adultes;7641;SETE;2;11;3
2020;K1303;Assistance auprès d'enfants;7641;SETE;3;23;5
2020;K1304;Services domestiques;7641;SETE;8;12;5
2020;K2204;Nettoyage de locaux;7641;SETE;5;19;2
2020;M1203;Comptabilité;7641;SETE;2;8;5
2020;M1601;Accueil et renseignements;7641;SETE;1;11;1
2020;M1607;Secrétariat;7641;SETE;4;5;3
2020;N1101;Conduite d'engins de déplacement des charges;7641;SETE;3;7;1
2020;N1103;Magasinage et préparation de commandes;7641;SETE;2;9;1
2020;N1105;Manutention manuelle de charges;7641;SETE;12;1;1
2020;N4101;Conduite de transport de marchandises sur longue distance;7641;SETE;13;10;3
2020;N4102;Conduite de transport de particuliers;7641;SETE;1;1;5
2020;N4105;Conduite et livraison par tournées sur courte distance;7641;SETE;14;8;4
2020;A1203;Entretien des espaces verts;4421;SEZANNE;1;1;1
2020;A1401;Aide agricole de production fruitière ou viticole;4421;SEZANNE;1;1;3
2020;A1405;Arboriculture et viticulture;4421;SEZANNE;3;1;1
2020;A1416;Polyculture, élevage;4421;SEZANNE;4;1;3
2020;D1106;Vente en alimentation;4421;SEZANNE;1;1;5
2020;F1703;Maçonnerie;4421;SEZANNE;3;1;5
2020;G1602;Personnel de cuisine;4421;SEZANNE;2;1;5
2020;H3302;Opérations manuelles d'assemblage, tri ou emballage;4421;SEZANNE;3;6;1
2020;I1604;Mécanique automobile et entretien de véhicules;4421;SEZANNE;4;1;5
2020;K1302;Assistance auprès d'adultes;4421;SEZANNE;3;1;5
2020;K1304;Services domestiques;4421;SEZANNE;1;1;5
2020;K2204;Nettoyage de locaux;4421;SEZANNE;1;1;5
2020;M1203;Comptabilité;4421;SEZANNE;1;2;5
2020;N1103;Magasinage et préparation de commandes;4421;SEZANNE;1;1;1
2020;N4101;Conduite de transport de marchandises sur longue distance;4421;SEZANNE;1;2;5
2020;A1203;Entretien des espaces verts;3207;SOISSONS;1;2;2
2020;A1414;Horticulture et maraîchage;3207;SOISSONS;1;1;1
2020;A1416;Polyculture, élevage;3207;SOISSONS;1;2;3
2020;D1106;Vente en alimentation;3207;SOISSONS;2;2;5
2020;D1212;Vente en décoration et équipement du foyer;3207;SOISSONS;1;1;1
2020;D1214;Vente en habillement et accessoires de la personne;3207;SOISSONS;40;3;1
2020;D1401;Assistanat commercial;3207;SOISSONS;1;1;2
2020;D1402;Relation commerciale grands comptes et entreprises;3207;SOISSONS;1;2;4
2020;D1408;Téléconseil et télévente;3207;SOISSONS;1;1;1
2020;D1505;Personnel de caisse;3207;SOISSONS;23;2;1
2020;D1507;Mise en rayon libre-service;3207;SOISSONS;3;2;1
2020;F1602;Électricité bâtiment;3207;SOISSONS;1;1;5
2020;F1603;Installation d'équipements sanitaires et thermiques;3207;SOISSONS;3;1;5
2020;F1703;Maçonnerie;3207;SOISSONS;3;1;1
2020;G1203;Animation de loisirs auprès d'enfants ou d'adolescents;3207;SOISSONS;1;2;1
2020;G1204;Éducation en activités sportives;3207;SOISSONS;1;2;3
2020;G1602;Personnel de cuisine;3207;SOISSONS;3;1;5
2020;G1603;Personnel polyvalent en restauration;3207;SOISSONS;2;2;5
2020;G1803;Service en restauration;3207;SOISSONS;2;1;3
2020;H2102;Conduite d'équipement de production alimentaire;3207;SOISSONS;8;1;1
2020;H2902;Chaudronnerie - tôlerie;3207;SOISSONS;2;1;2
2020;H2903;Conduite d'équipement d'usinage;3207;SOISSONS;1;1;1
2020;H2913;Soudage manuel;3207;SOISSONS;24;1;3
2020;I1203;Maintenance des bâtiments et des locaux;3207;SOISSONS;1;1;5
2020;I1304;Installation et maintenance d'équipements industriels et d'exploitation;3207;SOISSONS;1;1;1
2020;I1604;Mécanique automobile et entretien de véhicules;3207;SOISSONS;5;2;5
2020;J1501;Soins d'hygiène, de confort du patient;3207;SOISSONS;2;1;5
2020;K1207;Intervention socioéducative;3207;SOISSONS;5;1;4
2020;K1301;Accompagnement médicosocial;3207;SOISSONS;2;1;5
2020;K1302;Assistance auprès d'adultes;3207;SOISSONS;1;1;5
2020;K1303;Assistance auprès d'enfants;3207;SOISSONS;1;5;5
2020;K1304;Services domestiques;3207;SOISSONS;1;2;5
2020;K2204;Nettoyage de locaux;3207;SOISSONS;1;3;5
2020;K2303;Nettoyage des espaces urbains;3207;SOISSONS;3;1;5
2020;M1203;Comptabilité;3207;SOISSONS;2;1;5
2020;M1601;Accueil et renseignements;3207;SOISSONS;1;1;5
2020;N1103;Magasinage et préparation de commandes;3207;SOISSONS;2;1;5
2020;N1105;Manutention manuelle de charges;3207;SOISSONS;2;1;5
2020;N4101;Conduite de transport de marchandises sur longue distance;3207;SOISSONS;4;1;5
2020;A1203;Entretien des espaces verts;7629;SOUILLAC;1;3;5
2020;D1101;Boucherie;7629;SOUILLAC;7;1;5
2020;D1106;Vente en alimentation;7629;SOUILLAC;3;1;1
2020;D1212;Vente en décoration et équipement du foyer;7629;SOUILLAC;2;2;3
2020;D1401;Assistanat commercial;7629;SOUILLAC;1;2;1
2020;D1505;Personnel de caisse;7629;SOUILLAC;5;2;5
2020;D1507;Mise en rayon libre-service;7629;SOUILLAC;2;2;4
2020;F1703;Maçonnerie;7629;SOUILLAC;5;1;5
2020;F1704;Préparation du gros oeuvre et des travaux publics;7629;SOUILLAC;1;4;5
2020;G1201;Accompagnement de voyages, d'activités culturelles ou sportives;7629;SOUILLAC;20;1;4
2020;G1203;Animation de loisirs auprès d'enfants ou d'adolescents;7629;SOUILLAC;4;1;1
2020;G1204;Éducation en activités sportives;7629;SOUILLAC;2;1;4
2020;G1501;Personnel d'étage;7629;SOUILLAC;10;1;5
2020;G1601;Management du personnel de cuisine;7629;SOUILLAC;11;1;3
2020;G1602;Personnel de cuisine;7629;SOUILLAC;3;1;5
2020;G1603;Personnel polyvalent en restauration;7629;SOUILLAC;9;2;5
2020;G1605;Plonge en restauration;7629;SOUILLAC;1;1;5
2020;G1703;Réception en hôtellerie;7629;SOUILLAC;5;1;3
2020;G1801;Café, bar brasserie;7629;SOUILLAC;3;2;5
2020;G1803;Service en restauration;7629;SOUILLAC;2;1;5
2020;H2102;Conduite d'équipement de production alimentaire;7629;SOUILLAC;5;1;5
2020;I1203;Maintenance des bâtiments et des locaux;7629;SOUILLAC;4;2;3
2020;I1604;Mécanique automobile et entretien de véhicules;7629;SOUILLAC;5;1;5
2020;J1301;Personnel polyvalent des services hospitaliers;7629;SOUILLAC;15;2;5
2020;J1501;Soins d'hygiène, de confort du patient;7629;SOUILLAC;3;1;5
2020;K1302;Assistance auprès d'adultes;7629;SOUILLAC;3;1;5
2020;K1304;Services domestiques;7629;SOUILLAC;1;2;1
2020;K2204;Nettoyage de locaux;7629;SOUILLAC;1;2;4
2020;N1103;Magasinage et préparation de commandes;7629;SOUILLAC;33;1;3
2020;N1105;Manutention manuelle de charges;7629;SOUILLAC;1;1;2
2020;A1203;Entretien des espaces verts;7613;ST GIRONS;3;1;4
2020;D1106;Vente en alimentation;7613;ST GIRONS;5;2;1
2020;D1507;Mise en rayon libre-service;7613;ST GIRONS;12;1;2
2020;F1703;Maçonnerie;7613;ST GIRONS;2;1;5
2020;G1203;Animation de loisirs auprès d'enfants ou d'adolescents;7613;ST GIRONS;2;1;1
2020;G1204;Éducation en activités sportives;7613;ST GIRONS;3;1;5
2020;G1602;Personnel de cuisine;7613;ST GIRONS;6;1;4
2020;G1603;Personnel polyvalent en restauration;7613;ST GIRONS;1;2;4
2020;G1801;Café, bar brasserie;7613;ST GIRONS;2;1;3
2020;G1803;Service en restauration;7613;ST GIRONS;6;1;3
2020;I1203;Maintenance des bâtiments et des locaux;7613;ST GIRONS;1;1;5
2020;J1301;Personnel polyvalent des services hospitaliers;7613;ST GIRONS;1;1;1
2020;K1304;Services domestiques;7613;ST GIRONS;32;1;5
2020;K2204;Nettoyage de locaux;7613;ST GIRONS;1;1;5
2020;M1203;Comptabilité;7613;ST GIRONS;1;2;2
2020;M1601;Accueil et renseignements;7613;ST GIRONS;1;1;1
2020;N1103;Magasinage et préparation de commandes;7613;ST GIRONS;1;1;5
2020;A1405;Arboriculture et viticulture;7548;ST YRIEIX;9;1;1
2020;A1416;Polyculture, élevage;7548;ST YRIEIX;1;1;1
2020;D1505;Personnel de caisse;7548;ST YRIEIX;3;1;1
2020;D1507;Mise en rayon libre-service;7548;ST YRIEIX;7;1;2
2020;G1203;Animation de loisirs auprès d'enfants ou d'adolescents;7548;ST YRIEIX;3;1;1
2020;G1602;Personnel de cuisine;7548;ST YRIEIX;3;1;3
2020;G1803;Service en restauration;7548;ST YRIEIX;1;1;1
2020;I1604;Mécanique automobile et entretien de véhicules;7548;ST YRIEIX;5;1;5
2020;J1301;Personnel polyvalent des services hospitaliers;7548;ST YRIEIX;14;3;3
2020;K1302;Assistance auprès d'adultes;7548;ST YRIEIX;1;2;4
2020;K2104;Éducation et surveillance au sein d'établissements d'enseignement;7548;ST YRIEIX;1;1;4
2020;K2204;Nettoyage de locaux;7548;ST YRIEIX;1;1;1
2020;N1103;Magasinage et préparation de commandes;7548;ST YRIEIX;1;1;5
2020;N1105;Manutention manuelle de charges;7548;ST YRIEIX;1;2;5
2020;A1203;Entretien des espaces verts;4441;STRASBOURG;9;16;4
2020;A1303;Ingénierie en agriculture et environnement naturel;4441;STRASBOURG;3;2;1
2020;A1414;Horticulture et maraîchage;4441;STRASBOURG;6;5;5
2020;A1416;Polyculture, élevage;4441;STRASBOURG;1;1;5
2020;C1102;Conseil clientèle en assurances;4441;STRASBOURG;1;6;4
2020;C1109;Rédaction et gestion en assurances;4441;STRASBOURG;16;3;3
2020;C1201;Accueil et services bancaires;4441;STRASBOURG;10;1;1
2020;C1205;Conseil en gestion de patrimoine financier;4441;STRASBOURG;3;2;5
2020;C1206;Gestion de clientèle bancaire;4441;STRASBOURG;1;2;1
2020;C1401;Gestion en banque et assurance;4441;STRASBOURG;2;2;1
2020;C1501;Gérance immobilière;4441;STRASBOURG;1;1;5
2020;C1502;Gestion locative immobilière;4441;STRASBOURG;1;2;5
2020;C1503;Management de projet immobilier;4441;STRASBOURG;2;1;5
2020;C1504;Transaction immobilière;4441;STRASBOURG;5;3;5
2020;D1101;Boucherie;4441;STRASBOURG;9;2;5
2020;D1102;Boulangerie - viennoiserie;4441;STRASBOURG;1;1;5
2020;D1104;Pâtisserie, confiserie, chocolaterie et glacerie;4441;STRASBOURG;1;1;5
2020;D1106;Vente en alimentation;4441;STRASBOURG;5;1;3
2020;D1202;Coiffure;4441;STRASBOURG;11;1;5
2020;D1205;Nettoyage d'articles textiles ou cuirs;4441;STRASBOURG;1;2;5
2020;D1208;Soins esthétiques et corporels;4441;STRASBOURG;3;1;5
2020;D1209;Vente de végétaux;4441;STRASBOURG;1;2;1
2020;D1211;Vente en articles de sport et loisirs;4441;STRASBOURG;6;1;1
2020;D1212;Vente en décoration et équipement du foyer;4441;STRASBOURG;2;1;1
2020;D1213;Vente en gros de matériel et équipement;4441;STRASBOURG;2;1;4
2020;D1214;Vente en habillement et accessoires de la personne;4441;STRASBOURG;82;3;1
2020;D1401;Assistanat commercial;4441;STRASBOURG;5;1;3
2020;D1402;Relation commerciale grands comptes et entreprises;4441;STRASBOURG;1;2;3
2020;D1403;Relation commerciale auprès de particuliers;4441;STRASBOURG;1;1;4
2020;D1404;Relation commerciale en vente de véhicules;4441;STRASBOURG;2;1;4
2020;D1406;Management en force de vente;4441;STRASBOURG;1;1;3
2020;D1407;Relation technico-commerciale;4441;STRASBOURG;1;1;5
2020;D1408;Téléconseil et télévente;4441;STRASBOURG;6;17;4
2020;D1501;Animation de vente;4441;STRASBOURG;1;3;5
2020;D1502;Management/gestion de rayon produits alimentaires;4441;STRASBOURG;1;1;1
2020;D1505;Personnel de caisse;4441;STRASBOURG;4;1;1
2020;D1507;Mise en rayon libre-service;4441;STRASBOURG;18;1;3
2020;E1101;Animation de site multimédia;4441;STRASBOURG;1;1;1
2020;E1103;Communication;4441;STRASBOURG;1;1;1
2020;E1107;Organisation d'évènementiel;4441;STRASBOURG;1;1;1
2020;E1205;Réalisation de contenus multimédias;4441;STRASBOURG;2;2;3
2020;F1101;Architecture du BTP;4441;STRASBOURG;2;1;1
2020;F1104;Dessin BTP;4441;STRASBOURG;5;2;3
2020;F1106;Ingénierie et études du BTP;4441;STRASBOURG;2;1;5
2020;F1108;Métré de la construction;4441;STRASBOURG;2;2;5
